Time,PolarN,PolarS,AxialDP,EqDP
2000-04-30T08:00:00.000,0.241,-1.727,0.473,0.209
2000-04-30T16:00:00.000,0.244,-1.737,0.485,0.215
2000-05-01T00:00:00.000,0.239,-1.714,0.472,0.239
2000-05-01T08:00:00.000,0.233,-1.689,0.452,0.279
2000-05-01T16:00:00.000,0.238,-1.697,0.455,0.289
2000-05-02T00:00:00.000,0.241,-1.697,0.469,0.350
2000-05-02T08:00:00.000,0.221,-1.730,0.479,0.337
2000-05-02T16:00:00.000,0.216,-1.745,0.480,0.317
2000-05-03T00:00:00.000,0.209,-1.752,0.441,0.329
2000-05-03T08:00:00.000,0.216,-1.761,0.428,0.322
2000-05-03T16:00:00.000,0.212,-1.761,0.401,0.302
2000-05-04T00:00:00.000,0.208,-1.760,0.391,0.296
2000-05-04T08:00:00.000,0.206,-1.758,0.395,0.296
2000-05-04T16:00:00.000,0.209,-1.764,0.393,0.314
2000-05-05T00:00:00.000,0.195,-1.767,0.378,0.306
2000-05-05T08:00:00.000,0.190,-1.766,0.388,0.326
2000-05-05T16:00:00.000,0.179,-1.774,0.379,0.330
2000-05-06T00:00:00.000,0.153,-1.776,0.349,0.312
2000-05-06T08:00:00.000,0.154,-1.769,0.351,0.321
2000-05-06T16:00:00.000,0.148,-1.771,0.352,0.302
2000-05-07T00:00:00.000,0.125,-1.776,0.348,0.292
2000-05-07T08:00:00.000,0.122,-1.763,0.354,0.282
2000-05-07T16:00:00.000,0.120,-1.759,0.357,0.254
2000-05-08T00:00:00.000,0.111,-1.761,0.354,0.228
2000-05-08T08:00:00.000,0.094,-1.757,0.321,0.197
2000-05-08T16:00:00.000,0.094,-1.744,0.278,0.196
2000-05-09T00:00:00.000,0.090,-1.730,0.235,0.197
2000-05-09T08:00:00.000,0.070,-1.757,0.238,0.226
2000-05-09T16:00:00.000,0.074,-1.759,0.246,0.217
2000-05-10T00:00:00.000,0.063,-1.754,0.225,0.257
2000-05-10T08:00:00.000,0.058,-1.758,0.250,0.232
2000-05-10T16:00:00.000,0.057,-1.762,0.262,0.232
2000-05-11T00:00:00.000,0.046,-1.732,0.263,0.212
2000-05-11T08:00:00.000,0.059,-1.726,0.302,0.204
2000-05-11T16:00:00.000,0.078,-1.717,0.345,0.174
2000-05-12T00:00:00.000,0.082,-1.718,0.350,0.158
2000-05-12T08:00:00.000,0.076,-1.704,0.345,0.154
2000-05-12T16:00:00.000,0.087,-1.687,0.351,0.150
2000-05-13T00:00:00.000,0.086,-1.705,0.373,0.188
2000-05-13T08:00:00.000,0.079,-1.702,0.373,0.170
2000-05-13T16:00:00.000,0.072,-1.702,0.373,0.185
2000-05-14T00:00:00.000,0.078,-1.689,0.347,0.191
2000-05-14T08:00:00.000,0.064,-1.694,0.306,0.206
2000-05-14T16:00:00.000,0.048,-1.683,0.268,0.196
2000-05-15T00:00:00.000,0.013,-1.706,0.197,0.246
2000-05-15T08:00:00.000,-0.002,-1.718,0.166,0.264
2000-05-15T16:00:00.000,-0.012,-1.733,0.177,0.261
2000-05-16T00:00:00.000,0.000,-1.734,0.191,0.261
2000-05-16T08:00:00.000,-0.003,-1.734,0.220,0.259
2000-05-16T16:00:00.000,-0.013,-1.754,0.264,0.292
2000-05-17T00:00:00.000,-0.006,-1.766,0.296,0.279
2000-05-17T08:00:00.000,-0.027,-1.779,0.278,0.285
2000-05-17T16:00:00.000,-0.022,-1.776,0.261,0.257
2000-05-18T00:00:00.000,-0.035,-1.790,0.237,0.279
2000-05-18T08:00:00.000,-0.039,-1.792,0.237,0.290
2000-05-18T16:00:00.000,-0.052,-1.796,0.222,0.273
2000-05-19T00:00:00.000,-0.074,-1.817,0.239,0.272
2000-05-19T08:00:00.000,-0.080,-1.807,0.241,0.279
2000-05-19T16:00:00.000,-0.085,-1.802,0.251,0.295
2000-05-20T00:00:00.000,-0.098,-1.806,0.251,0.278
2000-05-20T08:00:00.000,-0.114,-1.810,0.226,0.281
2000-05-20T16:00:00.000,-0.109,-1.811,0.234,0.277
2000-05-21T00:00:00.000,-0.115,-1.807,0.215,0.255
2000-05-21T08:00:00.000,-0.111,-1.791,0.209,0.225
2000-05-21T16:00:00.000,-0.119,-1.773,0.174,0.209
2000-05-22T00:00:00.000,-0.105,-1.768,0.166,0.202
2000-05-22T08:00:00.000,-0.099,-1.757,0.150,0.172
2000-05-22T16:00:00.000,-0.083,-1.734,0.119,0.133
2000-05-23T00:00:00.000,-0.097,-1.733,0.101,0.139
2000-05-23T08:00:00.000,-0.108,-1.721,0.088,0.161
2000-05-23T16:00:00.000,-0.105,-1.712,0.109,0.150
2000-05-24T00:00:00.000,-0.099,-1.705,0.139,0.160
2000-05-24T08:00:00.000,-0.101,-1.687,0.117,0.162
2000-05-24T16:00:00.000,-0.100,-1.658,0.081,0.159
2000-05-25T00:00:00.000,-0.087,-1.638,0.104,0.143
2000-05-25T08:00:00.000,-0.072,-1.634,0.111,0.140
2000-05-25T16:00:00.000,-0.059,-1.614,0.118,0.122
2000-05-26T00:00:00.000,-0.060,-1.583,0.117,0.158
2000-05-26T08:00:00.000,-0.048,-1.562,0.157,0.179
2000-05-26T16:00:00.000,-0.038,-1.553,0.173,0.197
2000-05-27T00:00:00.000,-0.026,-1.522,0.206,0.206
2000-05-27T08:00:00.000,-0.021,-1.515,0.211,0.221
2000-05-27T16:00:00.000,-0.005,-1.502,0.239,0.238
2000-05-28T00:00:00.000,-0.014,-1.501,0.259,0.255
2000-05-28T08:00:00.000,-0.002,-1.476,0.272,0.291
2000-05-28T16:00:00.000,0.018,-1.454,0.318,0.301
2000-05-29T00:00:00.000,0.040,-1.462,0.342,0.307
2000-05-29T08:00:00.000,0.046,-1.457,0.346,0.309
2000-05-29T16:00:00.000,0.055,-1.464,0.363,0.291
2000-05-30T00:00:00.000,0.042,-1.459,0.359,0.269
2000-05-30T08:00:00.000,0.038,-1.462,0.349,0.254
2000-05-30T16:00:00.000,0.043,-1.460,0.326,0.252
2000-05-31T00:00:00.000,0.043,-1.460,0.316,0.238
2000-05-31T08:00:00.000,0.024,-1.476,0.324,0.205
2000-05-31T16:00:00.000,0.024,-1.500,0.330,0.161
2000-06-01T00:00:00.000,0.018,-1.536,0.340,0.143
2000-06-01T08:00:00.000,0.002,-1.548,0.367,0.113
2000-06-01T16:00:00.000,-0.016,-1.545,0.381,0.106
2000-06-02T00:00:00.000,-0.033,-1.581,0.371,0.107
2000-06-02T08:00:00.000,-0.035,-1.605,0.382,0.104
2000-06-02T16:00:00.000,-0.052,-1.616,0.365,0.109
2000-06-03T00:00:00.000,-0.044,-1.641,0.370,0.096
2000-06-03T08:00:00.000,-0.057,-1.669,0.358,0.122
2000-06-03T16:00:00.000,-0.065,-1.668,0.342,0.096
2000-06-04T00:00:00.000,-0.088,-1.689,0.344,0.100
2000-06-04T08:00:00.000,-0.099,-1.688,0.308,0.119
2000-06-04T16:00:00.000,-0.108,-1.704,0.318,0.148
2000-06-05T00:00:00.000,-0.131,-1.714,0.306,0.183
2000-06-05T08:00:00.000,-0.133,-1.716,0.273,0.182
2000-06-05T16:00:00.000,-0.128,-1.745,0.304,0.180
2000-06-06T00:00:00.000,-0.127,-1.753,0.303,0.182
2000-06-06T08:00:00.000,-0.121,-1.750,0.314,0.182
2000-06-06T16:00:00.000,-0.124,-1.753,0.327,0.186
2000-06-07T00:00:00.000,-0.134,-1.776,0.320,0.211
2000-06-07T08:00:00.000,-0.141,-1.777,0.315,0.210
2000-06-07T16:00:00.000,-0.126,-1.771,0.313,0.185
2000-06-08T00:00:00.000,-0.123,-1.747,0.271,0.173
2000-06-08T08:00:00.000,-0.105,-1.737,0.258,0.143
2000-06-08T16:00:00.000,-0.094,-1.715,0.253,0.133
2000-06-09T00:00:00.000,-0.094,-1.701,0.247,0.159
2000-06-09T08:00:00.000,-0.092,-1.694,0.249,0.176
2000-06-09T16:00:00.000,-0.090,-1.687,0.270,0.147
2000-06-10T00:00:00.000,-0.094,-1.666,0.302,0.148
2000-06-10T08:00:00.000,-0.093,-1.666,0.349,0.133
2000-06-10T16:00:00.000,-0.111,-1.659,0.354,0.116
2000-06-11T00:00:00.000,-0.110,-1.661,0.414,0.107
2000-06-11T08:00:00.000,-0.135,-1.661,0.449,0.066
2000-06-11T16:00:00.000,-0.140,-1.646,0.471,0.071
2000-06-12T00:00:00.000,-0.163,-1.633,0.497,0.039
2000-06-12T08:00:00.000,-0.185,-1.642,0.512,0.017
2000-06-12T16:00:00.000,-0.219,-1.649,0.494,0.022
2000-06-13T00:00:00.000,-0.223,-1.662,0.515,0.056
2000-06-13T08:00:00.000,-0.213,-1.674,0.484,0.085
2000-06-13T16:00:00.000,-0.222,-1.696,0.476,0.127
2000-06-14T00:00:00.000,-0.246,-1.724,0.522,0.157
2000-06-14T08:00:00.000,-0.265,-1.742,0.553,0.178
2000-06-14T16:00:00.000,-0.292,-1.745,0.583,0.151
2000-06-15T00:00:00.000,-0.302,-1.739,0.604,0.148
2000-06-15T08:00:00.000,-0.307,-1.742,0.572,0.164
2000-06-15T16:00:00.000,-0.324,-1.735,0.488,0.169
2000-06-16T00:00:00.000,-0.325,-1.758,0.407,0.227
2000-06-16T08:00:00.000,-0.334,-1.766,0.351,0.254
2000-06-16T16:00:00.000,-0.326,-1.764,0.315,0.289
2000-06-17T00:00:00.000,-0.319,-1.762,0.273,0.318
2000-06-17T08:00:00.000,-0.336,-1.764,0.235,0.332
2000-06-17T16:00:00.000,-0.355,-1.761,0.232,0.334
2000-06-18T00:00:00.000,-0.351,-1.738,0.232,0.307
2000-06-18T08:00:00.000,-0.346,-1.740,0.265,0.300
2000-06-18T16:00:00.000,-0.368,-1.728,0.280,0.273
2000-06-19T00:00:00.000,-0.365,-1.726,0.327,0.237
2000-06-19T08:00:00.000,-0.357,-1.712,0.353,0.192
2000-06-19T16:00:00.000,-0.367,-1.714,0.324,0.156
2000-06-20T00:00:00.000,-0.391,-1.725,0.318,0.139
2000-06-20T08:00:00.000,-0.404,-1.719,0.343,0.147
2000-06-20T16:00:00.000,-0.403,-1.716,0.386,0.141
2000-06-21T00:00:00.000,-0.400,-1.729,0.428,0.129
2000-06-21T08:00:00.000,-0.386,-1.718,0.469,0.093
2000-06-21T16:00:00.000,-0.372,-1.713,0.513,0.073
2000-06-22T00:00:00.000,-0.345,-1.707,0.547,0.042
2000-06-22T08:00:00.000,-0.344,-1.689,0.552,0.044
2000-06-22T16:00:00.000,-0.332,-1.678,0.547,0.066
2000-06-23T00:00:00.000,-0.344,-1.673,0.557,0.084
2000-06-23T08:00:00.000,-0.315,-1.647,0.567,0.121
2000-06-23T16:00:00.000,-0.305,-1.636,0.584,0.150
2000-06-24T00:00:00.000,-0.288,-1.619,0.604,0.180
2000-06-24T08:00:00.000,-0.275,-1.609,0.623,0.220
2000-06-24T16:00:00.000,-0.277,-1.606,0.630,0.238
2000-06-25T00:00:00.000,-0.273,-1.604,0.630,0.262
2000-06-25T08:00:00.000,-0.250,-1.599,0.644,0.268
2000-06-25T16:00:00.000,-0.250,-1.592,0.628,0.262
2000-06-26T00:00:00.000,-0.239,-1.589,0.600,0.266
2000-06-26T08:00:00.000,-0.240,-1.574,0.554,0.283
2000-06-26T16:00:00.000,-0.224,-1.563,0.526,0.303
2000-06-27T00:00:00.000,-0.240,-1.555,0.492,0.290
2000-06-27T08:00:00.000,-0.244,-1.547,0.476,0.290
2000-06-27T16:00:00.000,-0.232,-1.529,0.474,0.286
2000-06-28T00:00:00.000,-0.241,-1.522,0.474,0.259
2000-06-28T08:00:00.000,-0.264,-1.536,0.488,0.237
2000-06-28T16:00:00.000,-0.269,-1.531,0.506,0.214
2000-06-29T00:00:00.000,-0.286,-1.538,0.505,0.184
2000-06-29T08:00:00.000,-0.299,-1.538,0.495,0.165
2000-06-29T16:00:00.000,-0.321,-1.544,0.488,0.135
2000-06-30T00:00:00.000,-0.333,-1.538,0.455,0.116
2000-06-30T08:00:00.000,-0.342,-1.557,0.478,0.113
2000-06-30T16:00:00.000,-0.356,-1.559,0.478,0.095
2000-07-01T00:00:00.000,-0.348,-1.558,0.505,0.099
2000-07-01T08:00:00.000,-0.366,-1.562,0.538,0.088
2000-07-01T16:00:00.000,-0.401,-1.584,0.570,0.069
2000-07-02T00:00:00.000,-0.417,-1.603,0.604,0.086
2000-07-02T08:00:00.000,-0.437,-1.620,0.589,0.109
2000-07-02T16:00:00.000,-0.464,-1.629,0.578,0.129
2000-07-03T00:00:00.000,-0.467,-1.631,0.583,0.110
2000-07-03T08:00:00.000,-0.455,-1.630,0.578,0.126
2000-07-03T16:00:00.000,-0.459,-1.619,0.562,0.131
2000-07-04T00:00:00.000,-0.449,-1.627,0.546,0.100
2000-07-04T08:00:00.000,-0.435,-1.624,0.508,0.076
2000-07-04T16:00:00.000,-0.432,-1.625,0.462,0.069
2000-07-05T00:00:00.000,-0.420,-1.618,0.416,0.066
2000-07-05T08:00:00.000,-0.425,-1.623,0.408,0.053
2000-07-05T16:00:00.000,-0.410,-1.627,0.432,0.054
2000-07-06T00:00:00.000,-0.399,-1.610,0.411,0.075
2000-07-06T08:00:00.000,-0.407,-1.619,0.431,0.052
2000-07-06T16:00:00.000,-0.390,-1.629,0.450,0.076
2000-07-07T00:00:00.000,-0.391,-1.633,0.452,0.084
2000-07-07T08:00:00.000,-0.380,-1.628,0.466,0.105
2000-07-07T16:00:00.000,-0.385,-1.631,0.454,0.127
2000-07-08T00:00:00.000,-0.387,-1.633,0.447,0.111
2000-07-08T08:00:00.000,-0.379,-1.629,0.446,0.116
2000-07-08T16:00:00.000,-0.389,-1.634,0.459,0.095
2000-07-09T00:00:00.000,-0.388,-1.627,0.480,0.087
2000-07-09T08:00:00.000,-0.414,-1.633,0.488,0.049
2000-07-09T16:00:00.000,-0.440,-1.627,0.420,0.046
2000-07-10T00:00:00.000,-0.457,-1.619,0.342,0.062
2000-07-10T08:00:00.000,-0.450,-1.615,0.263,0.103
2000-07-10T16:00:00.000,-0.453,-1.603,0.204,0.138
2000-07-11T00:00:00.000,-0.435,-1.584,0.206,0.184
2000-07-11T08:00:00.000,-0.418,-1.574,0.234,0.204
2000-07-11T16:00:00.000,-0.388,-1.560,0.256,0.187
2000-07-12T00:00:00.000,-0.399,-1.558,0.242,0.201
2000-07-12T08:00:00.000,-0.385,-1.542,0.276,0.207
2000-07-12T16:00:00.000,-0.367,-1.533,0.308,0.206
2000-07-13T00:00:00.000,-0.383,-1.525,0.335,0.221
2000-07-13T08:00:00.000,-0.380,-1.508,0.362,0.249
2000-07-13T16:00:00.000,-0.379,-1.501,0.388,0.263
2000-07-14T00:00:00.000,-0.404,-1.492,0.405,0.259
2000-07-14T08:00:00.000,-0.392,-1.474,0.443,0.278
2000-07-14T16:00:00.000,-0.383,-1.475,0.446,0.271
2000-07-15T00:00:00.000,-0.376,-1.472,0.448,0.277
2000-07-15T08:00:00.000,-0.366,-1.471,0.451,0.281
2000-07-15T16:00:00.000,-0.362,-1.465,0.453,0.283
2000-07-16T00:00:00.000,-0.363,-1.464,0.455,0.276
2000-07-16T08:00:00.000,-0.356,-1.438,0.590,0.266
2000-07-16T16:00:00.000,-0.347,-1.421,0.602,0.266
2000-07-17T00:00:00.000,-0.343,-1.421,0.610,0.260
2000-07-17T08:00:00.000,-0.324,-1.408,0.657,0.297
2000-07-17T16:00:00.000,-0.320,-1.404,0.720,0.327
2000-07-18T00:00:00.000,-0.324,-1.399,0.751,0.354
2000-07-18T08:00:00.000,-0.309,-1.389,0.794,0.398
2000-07-18T16:00:00.000,-0.304,-1.383,0.795,0.426
2000-07-19T00:00:00.000,-0.302,-1.382,0.808,0.397
2000-07-19T08:00:00.000,-0.283,-1.376,0.840,0.377
2000-07-19T16:00:00.000,-0.267,-1.367,0.834,0.371
2000-07-20T00:00:00.000,-0.246,-1.361,0.863,0.346
2000-07-20T08:00:00.000,-0.253,-1.351,0.845,0.329
2000-07-20T16:00:00.000,-0.228,-1.344,0.873,0.300
2000-07-21T00:00:00.000,-0.219,-1.342,0.912,0.265
2000-07-21T08:00:00.000,-0.215,-1.331,0.915,0.246
2000-07-21T16:00:00.000,-0.214,-1.327,0.927,0.237
2000-07-22T00:00:00.000,-0.213,-1.323,0.954,0.219
2000-07-22T08:00:00.000,-0.207,-1.325,1.007,0.214
2000-07-22T16:00:00.000,-0.192,-1.303,1.043,0.177
2000-07-23T00:00:00.000,-0.208,-1.297,1.067,0.165
2000-07-23T08:00:00.000,-0.207,-1.285,1.067,0.143
2000-07-23T16:00:00.000,-0.192,-1.284,1.079,0.141
2000-07-24T00:00:00.000,-0.178,-1.267,1.059,0.129
2000-07-24T08:00:00.000,-0.185,-1.270,1.073,0.134
2000-07-24T16:00:00.000,-0.188,-1.266,1.091,0.158
2000-07-25T00:00:00.000,-0.209,-1.250,1.105,0.174
2000-07-25T08:00:00.000,-0.228,-1.246,1.126,0.180
2000-07-25T16:00:00.000,-0.218,-1.250,1.152,0.204
2000-07-26T00:00:00.000,-0.223,-1.254,1.186,0.235
2000-07-26T08:00:00.000,-0.216,-1.238,1.196,0.239
2000-07-26T16:00:00.000,-0.234,-1.244,1.205,0.273
2000-07-27T00:00:00.000,-0.216,-1.233,1.204,0.266
2000-07-27T08:00:00.000,-0.235,-1.233,1.195,0.266
2000-07-27T16:00:00.000,-0.240,-1.222,1.202,0.267
2000-07-28T00:00:00.000,-0.263,-1.219,1.185,0.299
2000-07-28T08:00:00.000,-0.277,-1.211,1.190,0.313
2000-07-28T16:00:00.000,-0.331,-1.225,1.178,0.379
2000-07-29T00:00:00.000,-0.346,-1.222,1.187,0.397
2000-07-29T08:00:00.000,-0.326,-1.207,1.221,0.375
2000-07-29T16:00:00.000,-0.339,-1.212,1.236,0.401
2000-07-30T00:00:00.000,-0.355,-1.219,1.256,0.410
2000-07-30T08:00:00.000,-0.348,-1.220,1.232,0.402
2000-07-30T16:00:00.000,-0.354,-1.207,1.178,0.398
2000-07-31T00:00:00.000,-0.371,-1.210,1.099,0.386
2000-07-31T08:00:00.000,-0.382,-1.204,1.028,0.401
2000-07-31T16:00:00.000,-0.381,-1.192,0.977,0.391
2000-08-01T00:00:00.000,-0.384,-1.186,0.951,0.372
2000-08-01T08:00:00.000,-0.372,-1.186,0.944,0.370
2000-08-01T16:00:00.000,-0.360,-1.180,0.945,0.364
2000-08-02T00:00:00.000,-0.370,-1.193,0.979,0.376
2000-08-02T08:00:00.000,-0.363,-1.180,0.985,0.378
2000-08-02T16:00:00.000,-0.399,-1.176,0.954,0.368
2000-08-03T00:00:00.000,-0.398,-1.173,0.946,0.338
2000-08-03T08:00:00.000,-0.412,-1.173,0.918,0.314
2000-08-03T16:00:00.000,-0.406,-1.174,0.916,0.297
2000-08-04T00:00:00.000,-0.402,-1.170,0.897,0.302
2000-08-04T08:00:00.000,-0.402,-1.169,0.888,0.297
2000-08-04T16:00:00.000,-0.411,-1.160,0.858,0.338
2000-08-05T00:00:00.000,-0.411,-1.161,0.836,0.319
2000-08-05T08:00:00.000,-0.391,-1.159,0.817,0.297
2000-08-05T16:00:00.000,-0.408,-1.158,0.768,0.291
2000-08-06T00:00:00.000,-0.401,-1.153,0.731,0.283
2000-08-06T08:00:00.000,-0.408,-1.147,0.685,0.294
2000-08-06T16:00:00.000,-0.410,-1.139,0.656,0.282
2000-08-07T00:00:00.000,-0.443,-1.139,0.604,0.233
2000-08-07T08:00:00.000,-0.448,-1.137,0.583,0.219
2000-08-07T16:00:00.000,-0.417,-1.130,0.564,0.252
2000-08-08T00:00:00.000,-0.422,-1.142,0.532,0.215
2000-08-08T08:00:00.000,-0.447,-1.148,0.509,0.185
2000-08-08T16:00:00.000,-0.426,-1.137,0.481,0.197
2000-08-09T00:00:00.000,-0.444,-1.139,0.436,0.181
2000-08-09T08:00:00.000,-0.437,-1.139,0.425,0.160
2000-08-09T16:00:00.000,-0.433,-1.133,0.429,0.166
2000-08-10T00:00:00.000,-0.450,-1.133,0.439,0.150
2000-08-10T08:00:00.000,-0.448,-1.122,0.445,0.155
2000-08-10T16:00:00.000,-0.433,-1.110,0.425,0.151
2000-08-11T00:00:00.000,-0.419,-1.108,0.413,0.153
2000-08-11T08:00:00.000,-0.406,-1.106,0.386,0.167
2000-08-11T16:00:00.000,-0.382,-1.093,0.290,0.169
2000-08-12T00:00:00.000,-0.393,-1.071,0.158,0.165
2000-08-12T08:00:00.000,-0.419,-1.055,0.042,0.162
2000-08-12T16:00:00.000,-0.410,-1.038,-0.042,0.168
2000-08-13T00:00:00.000,-0.392,-1.035,-0.067,0.212
2000-08-13T08:00:00.000,-0.380,-1.020,-0.110,0.220
2000-08-13T16:00:00.000,-0.376,-1.006,-0.177,0.276
2000-08-14T00:00:00.000,-0.389,-0.992,-0.260,0.282
2000-08-14T08:00:00.000,-0.358,-0.974,-0.281,0.324
2000-08-14T16:00:00.000,-0.335,-0.966,-0.297,0.347
2000-08-15T00:00:00.000,-0.324,-0.960,-0.293,0.366
2000-08-15T08:00:00.000,-0.293,-0.940,-0.263,0.402
2000-08-15T16:00:00.000,-0.298,-0.937,-0.245,0.406
2000-08-16T00:00:00.000,-0.291,-0.930,-0.214,0.438
2000-08-16T08:00:00.000,-0.281,-0.919,-0.218,0.449
2000-08-16T16:00:00.000,-0.296,-0.924,-0.235,0.437
2000-08-17T00:00:00.000,-0.256,-0.916,-0.237,0.467
2000-08-17T08:00:00.000,-0.220,-0.906,-0.215,0.475
2000-08-17T16:00:00.000,-0.204,-0.895,-0.230,0.471
2000-08-18T00:00:00.000,-0.198,-0.896,-0.210,0.460
2000-08-18T08:00:00.000,-0.193,-0.895,-0.191,0.462
2000-08-18T16:00:00.000,-0.195,-0.903,-0.190,0.470
2000-08-19T00:00:00.000,-0.176,-0.899,-0.182,0.482
2000-08-19T08:00:00.000,-0.189,-0.904,-0.212,0.451
2000-08-19T16:00:00.000,-0.152,-0.893,-0.216,0.458
2000-08-20T00:00:00.000,-0.146,-0.893,-0.269,0.421
2000-08-20T08:00:00.000,-0.137,-0.889,-0.294,0.400
2000-08-20T16:00:00.000,-0.148,-0.895,-0.303,0.365
2000-08-21T00:00:00.000,-0.135,-0.894,-0.306,0.348
2000-08-21T08:00:00.000,-0.091,-0.898,-0.293,0.354
2000-08-21T16:00:00.000,-0.089,-0.905,-0.288,0.324
2000-08-22T00:00:00.000,-0.079,-0.912,-0.295,0.335
2000-08-22T08:00:00.000,-0.111,-0.918,-0.307,0.331
2000-08-22T16:00:00.000,-0.117,-0.915,-0.286,0.349
2000-08-23T00:00:00.000,-0.114,-0.921,-0.305,0.364
2000-08-23T08:00:00.000,-0.139,-0.929,-0.292,0.397
2000-08-23T16:00:00.000,-0.162,-0.948,-0.294,0.443
2000-08-24T00:00:00.000,-0.163,-0.944,-0.295,0.465
2000-08-24T08:00:00.000,-0.188,-0.952,-0.311,0.499
2000-08-24T16:00:00.000,-0.213,-0.957,-0.344,0.546
2000-08-25T00:00:00.000,-0.211,-0.944,-0.380,0.559
2000-08-25T08:00:00.000,-0.238,-0.945,-0.403,0.588
2000-08-25T16:00:00.000,-0.287,-0.952,-0.425,0.639
2000-08-26T00:00:00.000,-0.299,-0.948,-0.447,0.660
2000-08-26T08:00:00.000,-0.295,-0.946,-0.420,0.645
2000-08-26T16:00:00.000,-0.308,-0.941,-0.421,0.642
2000-08-27T00:00:00.000,-0.317,-0.931,-0.427,0.643
2000-08-27T08:00:00.000,-0.323,-0.927,-0.474,0.635
2000-08-27T16:00:00.000,-0.332,-0.929,-0.466,0.636
2000-08-28T00:00:00.000,-0.350,-0.935,-0.471,0.653
2000-08-28T08:00:00.000,-0.370,-0.927,-0.464,0.661
2000-08-28T16:00:00.000,-0.408,-0.936,-0.453,0.689
2000-08-29T00:00:00.000,-0.448,-0.934,-0.453,0.708
2000-08-29T08:00:00.000,-0.433,-0.936,-0.412,0.696
2000-08-29T16:00:00.000,-0.407,-0.929,-0.376,0.658
2000-08-30T00:00:00.000,-0.449,-0.938,-0.381,0.681
2000-08-30T08:00:00.000,-0.448,-0.940,-0.385,0.687
2000-08-30T16:00:00.000,-0.479,-0.943,-0.382,0.679
2000-08-31T00:00:00.000,-0.517,-0.955,-0.382,0.694
2000-08-31T08:00:00.000,-0.514,-0.945,-0.401,0.694
2000-08-31T16:00:00.000,-0.511,-0.937,-0.399,0.690
2000-09-01T00:00:00.000,-0.506,-0.932,-0.406,0.686
2000-09-01T08:00:00.000,-0.523,-0.927,-0.420,0.651
2000-09-01T16:00:00.000,-0.494,-0.920,-0.412,0.614
2000-09-02T00:00:00.000,-0.515,-0.912,-0.443,0.608
2000-09-02T08:00:00.000,-0.515,-0.905,-0.443,0.569
2000-09-02T16:00:00.000,-0.484,-0.897,-0.428,0.541
2000-09-03T00:00:00.000,-0.489,-0.893,-0.452,0.526
2000-09-03T08:00:00.000,-0.497,-0.884,-0.457,0.507
2000-09-03T16:00:00.000,-0.501,-0.877,-0.455,0.487
2000-09-04T00:00:00.000,-0.494,-0.871,-0.456,0.449
2000-09-04T08:00:00.000,-0.488,-0.871,-0.460,0.406
2000-09-04T16:00:00.000,-0.480,-0.864,-0.457,0.394
2000-09-05T00:00:00.000,-0.469,-0.855,-0.470,0.375
2000-09-05T08:00:00.000,-0.444,-0.848,-0.468,0.380
2000-09-05T16:00:00.000,-0.431,-0.842,-0.466,0.372
2000-09-06T00:00:00.000,-0.444,-0.838,-0.473,0.369
2000-09-06T08:00:00.000,-0.427,-0.843,-0.447,0.373
2000-09-06T16:00:00.000,-0.411,-0.843,-0.419,0.384
2000-09-07T00:00:00.000,-0.408,-0.844,-0.420,0.380
2000-09-07T08:00:00.000,-0.441,-0.854,-0.392,0.338
2000-09-07T16:00:00.000,-0.450,-0.849,-0.385,0.316
2000-09-08T00:00:00.000,-0.480,-0.855,-0.376,0.284
2000-09-08T08:00:00.000,-0.488,-0.862,-0.315,0.267
2000-09-08T16:00:00.000,-0.509,-0.863,-0.254,0.259
2000-09-09T00:00:00.000,-0.511,-0.862,-0.247,0.253
2000-09-09T08:00:00.000,-0.504,-0.861,-0.230,0.257
2000-09-09T16:00:00.000,-0.518,-0.862,-0.172,0.299
2000-09-10T00:00:00.000,-0.547,-0.867,-0.178,0.297
2000-09-10T08:00:00.000,-0.562,-0.862,-0.181,0.316
2000-09-10T16:00:00.000,-0.586,-0.857,-0.188,0.331
2000-09-11T00:00:00.000,-0.590,-0.856,-0.189,0.342
2000-09-11T08:00:00.000,-0.589,-0.848,-0.168,0.374
2000-09-11T16:00:00.000,-0.579,-0.838,-0.192,0.382
2000-09-12T00:00:00.000,-0.563,-0.838,-0.182,0.395
2000-09-12T08:00:00.000,-0.586,-0.836,-0.196,0.378
2000-09-12T16:00:00.000,-0.565,-0.832,-0.171,0.396
2000-09-13T00:00:00.000,-0.516,-0.813,-0.147,0.415
2000-09-13T08:00:00.000,-0.503,-0.803,-0.124,0.394
2000-09-13T16:00:00.000,-0.494,-0.793,-0.080,0.352
2000-09-14T00:00:00.000,-0.471,-0.777,-0.034,0.328
2000-09-14T08:00:00.000,-0.427,-0.758,-0.030,0.312
2000-09-14T16:00:00.000,-0.409,-0.749,-0.020,0.309
2000-09-15T00:00:00.000,-0.368,-0.738,0.025,0.320
2000-09-15T08:00:00.000,-0.335,-0.722,0.041,0.307
2000-09-15T16:00:00.000,-0.289,-0.708,0.057,0.312
2000-09-16T00:00:00.000,-0.259,-0.700,0.075,0.299
2000-09-16T08:00:00.000,-0.207,-0.691,0.108,0.303
2000-09-16T16:00:00.000,-0.214,-0.683,0.084,0.257
2000-09-17T00:00:00.000,-0.178,-0.663,0.087,0.266
2000-09-17T08:00:00.000,-0.167,-0.664,0.073,0.244
2000-09-17T16:00:00.000,-0.170,-0.664,0.041,0.212
